metric,value,step
agent0/rewards/,-0.9599025249481201,29172.0
agent0/rewards/,-0.590111255645752,29176.0
agent0/rewards/,-0.5092450976371765,29180.0
agent0/rewards/,-0.7055913805961609,29184.0
agent0/rewards/,-0.7210544943809509,29188.0
agent0/rewards/,-0.8619263172149658,29192.0
agent0/rewards/,-0.7739636301994324,29196.0
agent0/rewards/,-0.5733561515808105,29200.0
agent0/rewards/,-0.8879770040512085,29204.0
agent0/rewards/,-0.3835334777832031,29208.0
agent0/rewards/,-0.9588417410850525,29212.0
agent0/rewards/,-0.6786845922470093,29216.0
agent0/rewards/,-0.36334261298179626,29220.0
agent0/rewards/,-0.7454176545143127,29224.0
agent0/rewards/,-0.6655406355857849,29228.0
agent0/rewards/,-0.8778062462806702,29232.0
agent0/rewards/,-0.8412144780158997,29236.0
agent0/rewards/,-0.5787990093231201,29240.0
agent0/rewards/,-0.3503842055797577,29244.0
agent0/rewards/,-1.0721515417099,29248.0
agent0/rewards/,-0.4755503237247467,29252.0
agent0/rewards/,-0.9146487712860107,29256.0
agent0/rewards/,-0.6409378051757812,29260.0
agent0/rewards/,-0.5438863039016724,29264.0
agent0/rewards/,-0.42178675532341003,29268.0
agent0/rewards/,-0.5348243713378906,29272.0
agent0/rewards/,-0.7020536661148071,29276.0
agent0/rewards/,-0.9156148433685303,29280.0
agent0/rewards/,-0.9097943902015686,29284.0
agent0/rewards/,-0.8341546654701233,29288.0
agent0/rewards/,-0.6029404401779175,29292.0
agent0/rewards/,-0.7436918616294861,29296.0
agent0/rewards/,-0.7164323329925537,29300.0
agent0/rewards/,-0.7898694276809692,29304.0
agent0/rewards/,-0.5270030498504639,29308.0
agent0/rewards/,-0.7017233967781067,29312.0
agent0/rewards/,-0.8653677701950073,29316.0
agent0/rewards/,-0.882035493850708,29320.0
agent0/rewards/,-0.7173417806625366,29324.0
agent0/rewards/,-0.6709243655204773,29328.0
agent0/rewards/,-0.8402808308601379,29332.0
agent0/rewards/,-0.6246953010559082,29336.0
agent0/rewards/,-0.6943618059158325,29340.0
agent0/rewards/,-0.45448169112205505,29344.0
agent0/rewards/,-0.8191342949867249,29348.0
agent0/rewards/,-0.9536712765693665,29352.0
agent0/rewards/,-0.5784665942192078,29356.0
agent0/rewards/,-0.7056297659873962,29360.0
agent0/rewards/,-0.3739265203475952,29364.0
agent0/rewards/,-0.5064611434936523,29368.0
agent0/rewards/,-0.7774224281311035,29372.0
agent0/rewards/,-0.7575231790542603,29376.0
agent0/rewards/,-0.6800245642662048,29380.0
agent0/rewards/,-0.9421433210372925,29384.0
agent0/rewards/,-0.9129832983016968,29388.0
agent0/rewards/,-0.842255175113678,29392.0
agent0/rewards/,-0.6235610842704773,29396.0
agent0/rewards/,-0.45634976029396057,29400.0
agent0/rewards/,-0.7552123665809631,29404.0
agent0/rewards/,-0.8629694581031799,29408.0
agent0/rewards/,-0.6785474419593811,29412.0
agent0/rewards/,-0.6916910409927368,29416.0
agent0/rewards/,-0.5759031772613525,29420.0
agent0/rewards/,-0.9959369897842407,29424.0
agent0/rewards/,-0.8641552329063416,29428.0
agent0/rewards/,-0.649451732635498,29432.0
agent0/rewards/,-0.7678013443946838,29436.0
agent0/rewards/,-0.948140025138855,29440.0
agent0/rewards/,-0.5836792588233948,29444.0
agent0/rewards/,-0.8968139886856079,29448.0
agent0/rewards/,-1.0412710905075073,29452.0
agent0/rewards/,-0.7994170784950256,29456.0
agent0/rewards/,-0.9978289008140564,29460.0
agent0/rewards/,-0.5495689511299133,29464.0
agent0/rewards/,-0.7360190749168396,29468.0
agent0/rewards/,-0.7864882946014404,29472.0
agent0/rewards/,-0.8728880286216736,29476.0
agent0/rewards/,-0.8645101189613342,29480.0
agent0/rewards/,-0.6527623534202576,29484.0
agent0/rewards/,-0.5724462866783142,29488.0
agent0/rewards/,-0.8842483758926392,29492.0
agent0/rewards/,-0.38979801535606384,29496.0
agent0/rewards/,-0.43343567848205566,29500.0
agent0/rewards/,-0.7215178608894348,29504.0
agent0/rewards/,-0.6017902493476868,29508.0
agent0/rewards/,-0.9361112713813782,29512.0
agent0/rewards/,-0.4471645653247833,29516.0
agent0/rewards/,-0.6376623511314392,29520.0
agent0/rewards/,-0.6050590872764587,29524.0
agent0/rewards/,-0.7133884429931641,29528.0
agent0/rewards/,-0.7954525947570801,29532.0
agent0/rewards/,-0.5825240015983582,29536.0
agent0/rewards/,-0.9951868057250977,29540.0
agent0/rewards/,-0.997445821762085,29544.0
agent0/rewards/,-1.0489561557769775,29548.0
agent0/rewards/,-0.5852233171463013,29552.0
agent0/rewards/,-0.6575827598571777,29556.0
agent0/rewards/,-0.683300256729126,29560.0
agent0/rewards/,-0.5952268838882446,29564.0
agent0/rewards/,-0.547919750213623,29568.0
agent0/rewards/,-0.7194123864173889,29572.0
agent0/rewards/,-0.6653923392295837,29576.0
agent0/rewards/,-0.6771710515022278,29580.0
agent0/rewards/,-0.7304782867431641,29584.0
agent0/rewards/,-0.5171592235565186,29588.0
agent0/rewards/,-0.4532928764820099,29592.0
agent0/rewards/,-0.7501333355903625,29596.0
agent0/rewards/,-0.49467960000038147,29600.0
agent0/rewards/,-0.4987213909626007,29604.0
agent0/rewards/,-0.4329124391078949,29608.0
agent0/rewards/,-0.7622320055961609,29612.0
agent0/rewards/,-0.7050690650939941,29616.0
agent0/rewards/,-0.27428898215293884,29620.0
agent0/rewards/,-0.36190125346183777,29624.0
agent0/rewards/,-0.6602356433868408,29628.0
agent0/rewards/,-0.7243704795837402,29632.0
agent0/rewards/,-1.0228815078735352,29636.0
agent0/rewards/,-0.8754814267158508,29640.0
agent0/rewards/,-0.9453700184822083,29644.0
agent0/rewards/,-0.6981677412986755,29648.0
agent0/rewards/,-0.6191489696502686,29652.0
agent0/rewards/,-0.8217146992683411,29656.0
agent0/rewards/,-0.5210347175598145,29660.0
agent0/rewards/,-0.6719989776611328,29664.0
agent0/rewards/,-0.9341303110122681,29668.0
agent0/rewards/,-0.38523605465888977,29672.0
agent0/rewards/,-0.7818640470504761,29676.0
agent0/rewards/,-0.774010419845581,29680.0
agent0/rewards/,-0.7188946604728699,29684.0
agent0/rewards/,-0.49022045731544495,29688.0
agent0/rewards/,-0.8552177548408508,29692.0
agent0/rewards/,-0.5513203144073486,29696.0
agent0/rewards/,-0.47668197751045227,29700.0
agent0/rewards/,-0.6726362109184265,29704.0
agent0/rewards/,-0.8049013614654541,29708.0
agent0/rewards/,-0.8032207489013672,29712.0
agent0/rewards/,-0.4726368188858032,29716.0
agent0/rewards/,-0.6247248649597168,29720.0
agent0/rewards/,-0.6153393387794495,29724.0
agent0/rewards/,-0.7399793267250061,29728.0
agent0/rewards/,-0.6358897686004639,29732.0
agent0/rewards/,-0.8154916763305664,29736.0
agent0/rewards/,-0.47628650069236755,29740.0
agent0/rewards/,-0.6647552251815796,29744.0
agent0/rewards/,-0.9007428288459778,29748.0
agent0/rewards/,-0.6767557263374329,29752.0
agent0/rewards/,-0.5879708528518677,29756.0
agent0/rewards/,-0.5361614227294922,29760.0
agent0/rewards/,-0.9693466424942017,29764.0
agent0/rewards/,-0.48520487546920776,29768.0
agent0/rewards/,-0.587205708026886,29772.0
agent0/rewards/,-0.7007663249969482,29776.0
agent0/rewards/,-0.6036994457244873,29780.0
agent0/rewards/,-0.7271498441696167,29784.0
agent0/rewards/,-0.9567026495933533,29788.0
agent0/rewards/,-0.8909209370613098,29792.0
agent0/rewards/,-0.6881834864616394,29796.0
agent0/rewards/,-0.89797443151474,29800.0
agent0/rewards/,-0.7934427857398987,29804.0
agent0/rewards/,-0.5738620758056641,29808.0
agent0/rewards/,-0.505081295967102,29812.0
agent0/rewards/,-0.7261795401573181,29816.0
agent0/rewards/,-0.810306191444397,29820.0
agent0/rewards/,-0.38569289445877075,29824.0
agent0/rewards/,-0.8505759239196777,29828.0
agent0/rewards/,-0.5226053595542908,29832.0
agent0/rewards/,-0.8900456428527832,29836.0
agent0/rewards/,-0.8528308272361755,29840.0
agent0/rewards/,-1.10811448097229,29844.0
agent0/rewards/,-0.7080252170562744,29848.0
agent0/rewards/,-0.7080541849136353,29852.0
agent0/rewards/,-0.5743409991264343,29856.0
agent0/rewards/,-0.8998702168464661,29860.0
agent0/rewards/,-0.8303662538528442,29864.0
agent0/rewards/,-0.7651503086090088,29868.0
agent0/rewards/,-0.7353892922401428,29872.0
agent0/rewards/,-0.635273277759552,29876.0
agent0/rewards/,-0.9875655174255371,29880.0
agent0/rewards/,-0.8876016736030579,29884.0
agent0/rewards/,-0.6488654017448425,29888.0
agent0/rewards/,-0.5930620431900024,29892.0
agent0/rewards/,-0.8853849768638611,29896.0
agent0/rewards/,-0.2301992028951645,29900.0
agent0/rewards/,-0.7481145262718201,29904.0
agent0/rewards/,-0.7365116477012634,29908.0
agent0/rewards/,-0.7941304445266724,29912.0
agent0/rewards/,-0.981194257736206,29916.0
agent0/rewards/,-0.7601219415664673,29920.0
agent0/rewards/,-0.6412282586097717,29924.0
agent0/rewards/,-0.7596890926361084,29928.0
agent0/rewards/,-0.40627163648605347,29932.0
agent0/rewards/,-0.9922189116477966,29936.0
agent0/rewards/,-0.8836367130279541,29940.0
agent0/rewards/,-0.7278581857681274,29944.0
agent0/rewards/,-1.0647966861724854,29948.0
agent0/rewards/,-0.5999184846878052,29952.0
agent0/rewards/,-0.5707817077636719,29956.0
agent0/rewards/,-0.8219826221466064,29960.0
agent0/rewards/,-1.049203634262085,29964.0
agent0/rewards/,-0.8817628622055054,29968.0
agent0/rewards/,-0.5963144302368164,29972.0
agent0/rewards/,-0.6208831667900085,29976.0
agent0/rewards/,-0.644849419593811,29980.0
agent0/rewards/,-0.5990735292434692,29984.0
agent0/rewards/,-0.6516830921173096,29988.0
agent0/rewards/,-1.0063422918319702,29992.0
agent0/rewards/,-0.5415857434272766,29996.0
agent0/rewards/,-0.7066332697868347,30000.0
agent0/rewards/,-0.7369428277015686,30004.0
agent0/rewards/,-0.9619302153587341,30008.0
agent0/rewards/,-0.6694808006286621,30012.0
agent0/rewards/,-0.8784822821617126,30016.0
agent0/rewards/,-0.7963122725486755,30020.0
agent0/rewards/,-0.561513364315033,30024.0
agent0/rewards/,-0.7131317257881165,30028.0
agent0/rewards/,-0.6111534833908081,30032.0
agent0/rewards/,-0.6697887778282166,30036.0
agent0/rewards/,-0.5524277687072754,30040.0
agent0/rewards/,-0.511841893196106,30044.0
agent0/rewards/,-0.7380468249320984,30048.0
agent0/rewards/,-0.4461202025413513,30052.0
agent0/rewards/,-0.4612886309623718,30056.0
agent0/rewards/,-0.5487065315246582,30060.0
agent0/rewards/,-0.6585677266120911,30064.0
agent0/rewards/,-1.0167832374572754,30068.0
agent0/rewards/,-0.6694197058677673,30072.0
agent0/rewards/,-0.8481249809265137,30076.0
agent0/rewards/,-0.6044031381607056,30080.0
agent0/rewards/,-0.6953807473182678,30084.0
agent0/rewards/,-0.9265586137771606,30088.0
agent0/rewards/,-0.675986111164093,30092.0
agent0/rewards/,-0.498848557472229,30096.0
agent0/rewards/,-0.9606921672821045,30100.0
agent0/rewards/,-0.7061505317687988,30104.0
agent0/rewards/,-0.8640226721763611,30108.0
agent0/rewards/,-0.5737522840499878,30112.0
agent0/rewards/,-0.9104261994361877,30116.0
agent0/rewards/,-0.9493688344955444,30120.0
agent0/rewards/,-0.3414745330810547,30124.0
agent0/rewards/,-0.9942874908447266,30128.0
agent0/rewards/,-0.7154900431632996,30132.0
agent0/rewards/,-0.7480852007865906,30136.0
agent0/rewards/,-0.8214909434318542,30140.0
agent0/rewards/,-0.8917315602302551,30144.0
agent0/rewards/,-0.6944041848182678,30148.0
agent0/rewards/,-0.7586101293563843,30152.0
agent0/rewards/,-0.7707327604293823,30156.0
agent0/rewards/,-0.444389671087265,30160.0
agent0/rewards/,-0.7830277681350708,30164.0
agent0/rewards/,-0.4278676509857178,30168.0
agent0/rewards/,-0.6274487376213074,30172.0
agent0/rewards/,-0.807708203792572,30176.0
agent0/rewards/,-0.7258228063583374,30180.0
agent0/rewards/,-0.6740058064460754,30184.0
agent0/rewards/,-0.9967338442802429,30188.0
agent0/rewards/,-1.0159205198287964,30192.0
agent0/rewards/,-0.6852756142616272,30196.0
agent0/rewards/,-0.661726176738739,30200.0
agent0/rewards/,-0.529109001159668,30204.0
agent0/rewards/,-0.6302188634872437,30208.0
agent0/rewards/,-0.6165276169776917,30212.0
agent0/rewards/,-1.085619330406189,30216.0
agent0/rewards/,-0.6522678136825562,30220.0
agent0/rewards/,-0.8133342266082764,30224.0
agent0/rewards/,-0.47481533885002136,30228.0
agent0/rewards/,-0.7657549381256104,30232.0
agent0/rewards/,-0.7494909167289734,30236.0
agent0/rewards/,-0.5392956733703613,30240.0
agent0/rewards/,-0.6358170509338379,30244.0
agent0/rewards/,-0.7106919884681702,30248.0
agent0/rewards/,-0.7364276051521301,30252.0
agent0/rewards/,-0.5882779359817505,30256.0
agent0/rewards/,-0.9035590887069702,30260.0
agent0/rewards/,-0.8979578018188477,30264.0
agent0/rewards/,-0.5277377963066101,30268.0
agent0/rewards/,-0.6402831673622131,30272.0
agent0/rewards/,-0.924964189529419,30276.0
agent0/rewards/,-0.5777178406715393,30280.0
agent0/rewards/,-1.1331042051315308,30284.0
agent0/rewards/,-0.8212021589279175,30288.0
agent0/rewards/,-0.44727736711502075,30292.0
agent0/rewards/,-0.7190560698509216,30296.0
agent0/rewards/,-0.5578861236572266,30300.0
agent0/rewards/,-0.4417378306388855,30304.0
agent0/rewards/,-0.5182114839553833,30308.0
agent0/rewards/,-0.9038169980049133,30312.0
agent0/rewards/,-0.8291526436805725,30316.0
agent0/rewards/,-0.561898410320282,30320.0
agent0/rewards/,-0.8799711465835571,30324.0
agent0/rewards/,-0.8607643246650696,30328.0
agent0/rewards/,-0.67031329870224,30332.0
agent0/rewards/,-0.7654625773429871,30336.0
agent0/rewards/,-0.9484418034553528,30340.0
agent0/rewards/,-0.9166237115859985,30344.0
agent0/rewards/,-0.999886155128479,30348.0
agent0/rewards/,-0.8003883361816406,30352.0
agent0/rewards/,-0.6680011749267578,30356.0
agent0/rewards/,-0.46228480339050293,30360.0
agent0/rewards/,-0.8790284991264343,30364.0
agent0/rewards/,-1.0938652753829956,30368.0
agent0/rewards/,-0.7781683206558228,30372.0
agent0/rewards/,-0.8695635795593262,30376.0
agent0/rewards/,-0.7215920090675354,30380.0
agent0/rewards/,-0.6507941484451294,30384.0
agent0/rewards/,-0.8688461184501648,30388.0
agent0/rewards/,-0.5421984195709229,30392.0
agent0/rewards/,-0.8223505616188049,30396.0
agent0/rewards/,-0.7063304781913757,30400.0
agent0/rewards/,-0.6579335331916809,30404.0
agent0/rewards/,-1.1114104986190796,30408.0
agent0/rewards/,-0.7192959189414978,30412.0
agent0/rewards/,-0.6563532948493958,30416.0
agent0/rewards/,-0.7563615441322327,30420.0
agent0/rewards/,-0.659844696521759,30424.0
agent0/rewards/,-0.6611944437026978,30428.0
agent0/rewards/,-0.6115425825119019,30432.0
agent0/rewards/,-0.8910967111587524,30436.0
agent0/rewards/,-0.5528086423873901,30440.0
agent0/rewards/,-0.5010445713996887,30444.0
agent0/rewards/,-0.4689527153968811,30448.0
agent0/rewards/,-0.6589305996894836,30452.0
agent0/rewards/,-0.9751725792884827,30456.0
agent0/rewards/,-0.6565131545066833,30460.0
agent0/rewards/,-0.9468762874603271,30464.0
agent0/rewards/,-1.0110118389129639,30468.0
agent0/rewards/,-0.6202702522277832,30472.0
agent0/rewards/,-0.9937460422515869,30476.0
agent0/rewards/,-0.6088979840278625,30480.0
agent0/rewards/,-0.4428595304489136,30484.0
agent0/rewards/,-0.5745599865913391,30488.0
agent0/rewards/,-0.5610999464988708,30492.0
agent0/rewards/,-0.882761538028717,30496.0
agent0/rewards/,-0.369902640581131,30500.0
agent0/rewards/,-0.8934598565101624,30504.0
agent0/rewards/,-0.6102165579795837,30508.0
agent0/rewards/,-0.8433175683021545,30512.0
agent0/rewards/,-0.7116411924362183,30516.0
agent0/rewards/,-0.8748375773429871,30520.0
agent0/rewards/,-0.9180307984352112,30524.0
agent0/rewards/,-0.5663915872573853,30528.0
agent0/rewards/,-0.6318165063858032,30532.0
agent0/rewards/,-0.709009051322937,30536.0
agent0/rewards/,-0.5235779285430908,30540.0
agent0/rewards/,-0.7669337391853333,30544.0
agent0/rewards/,-0.6908795833587646,30548.0
agent0/rewards/,-0.7502745985984802,30552.0
agent0/rewards/,-0.8126077651977539,30556.0
agent0/rewards/,-0.5428245067596436,30560.0
agent0/rewards/,-0.2387167364358902,30564.0
agent0/rewards/,-0.46016359329223633,30568.0
agent0/rewards/,-1.1235175132751465,30572.0
agent0/rewards/,-0.8086286187171936,30576.0
agent0/rewards/,-0.9437527060508728,30580.0
agent0/rewards/,-0.8450121283531189,30584.0
agent0/rewards/,-0.8471628427505493,30588.0
agent0/rewards/,-0.7439830899238586,30592.0
agent0/rewards/,-0.8351871371269226,30596.0
agent0/rewards/,-0.6474059224128723,30600.0
agent0/rewards/,-0.5616766810417175,30604.0
agent0/rewards/,-0.6858120560646057,30608.0
agent0/rewards/,-0.7770872116088867,30612.0
agent0/rewards/,-0.9053745865821838,30616.0
agent0/rewards/,-0.6107911467552185,30620.0
agent0/rewards/,-0.6613332033157349,30624.0
agent0/rewards/,-0.4700963497161865,30628.0
agent0/rewards/,-0.31662261486053467,30632.0
agent0/rewards/,-0.7590684294700623,30636.0
agent0/rewards/,-1.0734400749206543,30640.0
agent0/rewards/,-0.7961978316307068,30644.0
agent0/rewards/,-0.6955217123031616,30648.0
agent0/rewards/,-0.8812546730041504,30652.0
agent0/rewards/,-0.8703970909118652,30656.0
agent0/rewards/,-0.4567507207393646,30660.0
agent0/rewards/,-0.8245720863342285,30664.0
agent0/rewards/,-0.47471994161605835,30668.0
agent0/rewards/,-0.678980827331543,30672.0
agent0/rewards/,-1.1011826992034912,30676.0
agent0/rewards/,-0.9917423725128174,30680.0
agent0/rewards/,-0.7419017553329468,30684.0
agent0/rewards/,-0.7499257326126099,30688.0
agent0/rewards/,-0.6025806069374084,30692.0
agent0/rewards/,-0.5533424019813538,30696.0
agent0/rewards/,-0.9653081297874451,30700.0
agent0/rewards/,-0.6554692387580872,30704.0
agent0/rewards/,-0.8403750658035278,30708.0
agent0/rewards/,-0.6194007396697998,30712.0
agent0/rewards/,-0.796922504901886,30716.0
agent0/rewards/,-0.5174108147621155,30720.0
agent0/rewards/,-0.6126095652580261,30724.0
agent0/rewards/,-0.7560726404190063,30728.0
agent0/rewards/,-0.4754011034965515,30732.0
agent0/rewards/,-0.7275131940841675,30736.0
agent0/rewards/,-0.6907081604003906,30740.0
agent0/rewards/,-0.5698783993721008,30744.0
agent0/rewards/,-0.8639875054359436,30748.0
agent0/rewards/,-0.8914096355438232,30752.0
agent0/rewards/,-0.4743557274341583,30756.0
agent0/rewards/,-0.560804009437561,30760.0
agent0/rewards/,-0.6352904438972473,30764.0
agent0/rewards/,-0.8571905493736267,30768.0
agent0/rewards/,-0.521980345249176,30772.0
agent0/rewards/,-0.7651543617248535,30776.0
agent0/rewards/,-0.7162680625915527,30780.0
agent0/rewards/,-0.49632641673088074,30784.0
agent0/rewards/,-0.6802502870559692,30788.0
agent0/rewards/,-0.5594478249549866,30792.0
agent0/rewards/,-0.8080846667289734,30796.0
agent0/rewards/,-0.6919254660606384,30800.0
agent0/rewards/,-0.8428381681442261,30804.0
agent0/rewards/,-0.2989479601383209,30808.0
agent0/rewards/,-0.966452956199646,30812.0
agent0/rewards/,-0.503282368183136,30816.0
agent0/rewards/,-0.21057072281837463,30820.0
agent0/rewards/,-0.903039276599884,30824.0
agent0/rewards/,-0.6871592402458191,30828.0
agent0/rewards/,-0.628099799156189,30832.0
agent0/rewards/,-0.706508994102478,30836.0
agent0/rewards/,-0.6319664120674133,30840.0
agent0/rewards/,-0.6126236319541931,30844.0
agent0/rewards/,-0.7709652185440063,30848.0
agent0/rewards/,-1.0668596029281616,30852.0
agent0/rewards/,-0.4841708540916443,30856.0
agent0/rewards/,-0.728328287601471,30860.0
agent0/rewards/,-0.6231807470321655,30864.0
agent0/rewards/,-0.5246142745018005,30868.0
agent0/rewards/,-0.6366877555847168,30872.0
agent0/rewards/,-0.9878578782081604,30876.0
agent0/rewards/,-0.6785100102424622,30880.0
agent0/rewards/,-0.5350624322891235,30884.0
agent0/rewards/,-0.6260078549385071,30888.0
agent0/rewards/,-0.5760143995285034,30892.0
agent0/rewards/,-0.6164104342460632,30896.0
agent0/rewards/,-0.5597460865974426,30900.0
agent0/rewards/,-0.9269661903381348,30904.0
agent0/rewards/,-1.05626380443573,30908.0
agent0/rewards/,-0.43697497248649597,30912.0
agent0/rewards/,-0.8463300466537476,30916.0
agent0/rewards/,-0.9116671085357666,30920.0
agent0/rewards/,-1.161636233329773,30924.0
agent0/rewards/,-0.42335045337677,30928.0
agent0/rewards/,-1.083260178565979,30932.0
agent0/rewards/,-0.9668349027633667,30936.0
agent0/rewards/,-0.7879306674003601,30940.0
agent0/rewards/,-0.5272947549819946,30944.0
agent0/rewards/,-0.762860894203186,30948.0
agent0/rewards/,-0.7034537196159363,30952.0
agent0/rewards/,-0.8653126358985901,30956.0
agent0/rewards/,-0.4190610945224762,30960.0
agent0/rewards/,-0.7760230898857117,30964.0
agent0/rewards/,-0.9416242241859436,30968.0
agent0/rewards/,-0.45770910382270813,30972.0
agent0/rewards/,-0.662277340888977,30976.0
agent0/rewards/,-0.7657475471496582,30980.0
agent0/rewards/,-0.8472288846969604,30984.0
agent0/rewards/,-0.6530517935752869,30988.0
agent0/rewards/,-0.6504778861999512,30992.0
agent0/rewards/,-0.7017690539360046,30996.0
agent0/rewards/,-0.8457061648368835,31000.0
agent0/rewards/,-0.5943763256072998,31004.0
agent0/rewards/,-0.9189723134040833,31008.0
agent0/rewards/,-0.6634315252304077,31012.0
agent0/rewards/,-0.3585962951183319,31016.0
agent0/rewards/,-0.6962326765060425,31020.0
agent0/rewards/,-0.5457384586334229,31024.0
agent0/rewards/,-0.7672550082206726,31028.0
agent0/rewards/,-0.5540148615837097,31032.0
agent0/rewards/,-0.472033828496933,31036.0
agent0/rewards/,-0.3680037260055542,31040.0
agent0/rewards/,-0.9892234206199646,31044.0
agent0/rewards/,-0.6027215123176575,31048.0
agent0/rewards/,-0.6652392148971558,31052.0
agent0/rewards/,-0.6768167614936829,31056.0
agent0/rewards/,-0.6331344246864319,31060.0
agent0/rewards/,-0.7254230976104736,31064.0
agent0/rewards/,-0.791380763053894,31068.0
agent0/rewards/,-0.47689908742904663,31072.0
agent0/rewards/,-0.8072848320007324,31076.0
agent0/rewards/,-0.5477563142776489,31080.0
agent0/rewards/,-0.5231403708457947,31084.0
agent0/rewards/,-0.7133532762527466,31088.0
agent0/rewards/,-0.36004531383514404,31092.0
agent0/rewards/,-0.7347524762153625,31096.0
agent0/rewards/,-0.7389336824417114,31100.0
agent0/rewards/,-0.7973576188087463,31104.0
agent0/rewards/,-0.45942986011505127,31108.0
agent0/rewards/,-0.9330140352249146,31112.0
agent0/rewards/,-0.6430588364601135,31116.0
agent0/rewards/,-0.7873566746711731,31120.0
agent0/rewards/,-0.7813106179237366,31124.0
agent0/rewards/,-0.7647795677185059,31128.0
agent0/rewards/,-0.8441586494445801,31132.0
agent0/rewards/,-0.60965895652771,31136.0
agent0/rewards/,-0.8411145806312561,31140.0
agent0/rewards/,-0.9066647291183472,31144.0
agent0/rewards/,-0.7352302670478821,31148.0
agent0/rewards/,-0.6749725937843323,31152.0
agent0/rewards/,-0.6001116037368774,31156.0
agent0/rewards/,-0.5603816509246826,31160.0
agent0/rewards/,-0.7416368126869202,31164.0
agent0/rewards/,-0.6891109347343445,31168.0
agent0/rewards/,-0.8621340394020081,31172.0
agent0/rewards/,-0.6917667984962463,31176.0
agent0/rewards/,-0.7350404262542725,31180.0
agent0/rewards/,-0.7654155492782593,31184.0
agent0/rewards/,-0.877892017364502,31188.0
agent0/rewards/,-0.8871212601661682,31192.0
agent0/rewards/,-0.7508590817451477,31196.0
agent0/rewards/,-0.6062288880348206,31200.0
agent0/rewards/,-0.8503223061561584,31204.0
agent0/rewards/,-0.6522461175918579,31208.0
agent0/rewards/,-0.8281702995300293,31212.0
agent0/rewards/,-0.5778656005859375,31216.0
agent0/rewards/,-0.8785658478736877,31220.0
agent0/rewards/,-0.8461127877235413,31224.0
agent0/rewards/,-0.5527758002281189,31228.0
agent0/rewards/,-0.8535830974578857,31232.0
agent0/rewards/,-0.9290499687194824,31236.0
agent0/rewards/,-0.7923961281776428,31240.0
agent0/rewards/,-0.4748799800872803,31244.0
agent0/rewards/,-0.6903565526008606,31248.0
agent0/rewards/,-0.8998336791992188,31252.0
agent0/rewards/,-0.4960816204547882,31256.0
agent0/rewards/,-0.8059437274932861,31260.0
agent0/rewards/,-0.833513617515564,31264.0
agent0/rewards/,-0.7321408987045288,31268.0
agent0/rewards/,-0.6534602046012878,31272.0
agent0/rewards/,-0.5958832502365112,31276.0
agent0/rewards/,-0.8507026433944702,31280.0
agent0/rewards/,-0.7038894891738892,31284.0
agent0/rewards/,-0.9563808441162109,31288.0
agent0/rewards/,-0.7003864049911499,31292.0
agent0/rewards/,-0.6168255805969238,31296.0
agent0/rewards/,-0.6365990042686462,31300.0
agent0/rewards/,-0.9413858652114868,31304.0
agent0/rewards/,-0.5937708020210266,31308.0
agent0/rewards/,-0.5464754700660706,31312.0
agent0/rewards/,-0.9112294316291809,31316.0
agent0/rewards/,-0.8099356889724731,31320.0
agent0/rewards/,-0.7625871300697327,31324.0
agent0/rewards/,-0.6048964262008667,31328.0
agent0/rewards/,-0.8095743060112,31332.0
agent0/rewards/,-0.511093258857727,31336.0
agent0/rewards/,-1.073135495185852,31340.0
agent0/rewards/,-0.7568219900131226,31344.0
agent0/rewards/,-0.4694276750087738,31348.0
agent0/rewards/,-0.7638446092605591,31352.0
agent0/rewards/,-0.8886868357658386,31356.0
agent0/rewards/,-0.6430736184120178,31360.0
agent0/rewards/,-0.5819851756095886,31364.0
agent0/rewards/,-0.5819963812828064,31368.0
agent0/rewards/,-0.7029627561569214,31372.0
agent0/rewards/,-0.7785882949829102,31376.0
agent0/rewards/,-0.6799193620681763,31380.0
agent0/rewards/,-0.9531509280204773,31384.0
agent0/rewards/,-0.8737451434135437,31388.0
agent0/rewards/,-0.6848569512367249,31392.0
agent0/rewards/,-0.3672938942909241,31396.0
agent0/rewards/,-0.7067226767539978,31400.0
agent0/rewards/,-0.7119085192680359,31404.0
agent0/rewards/,-0.8232465982437134,31408.0
agent0/rewards/,-0.43057677149772644,31412.0
agent0/rewards/,-0.7400158047676086,31416.0
agent0/rewards/,-0.6119505763053894,31420.0
agent0/rewards/,-0.4009983241558075,31424.0
agent0/rewards/,-0.8218311071395874,31428.0
agent0/rewards/,-0.6054295301437378,31432.0
agent0/rewards/,-0.6439753174781799,31436.0
agent0/rewards/,-0.5881953835487366,31440.0
agent0/rewards/,-0.5346488356590271,31444.0
agent0/rewards/,-0.7608856558799744,31448.0
agent0/rewards/,-0.8760198354721069,31452.0
agent0/rewards/,-0.9506163597106934,31456.0
agent0/rewards/,-0.5536268353462219,31460.0
agent0/rewards/,-0.5702205896377563,31464.0
agent0/rewards/,-0.780105710029602,31468.0
agent0/rewards/,-0.8197979927062988,31472.0
agent0/rewards/,-0.6820085048675537,31476.0
agent0/rewards/,-0.6258377432823181,31480.0
agent0/rewards/,-0.7547747492790222,31484.0
agent0/rewards/,-0.518256425857544,31488.0
agent0/rewards/,-0.9201096296310425,31492.0
agent0/rewards/,-0.6964221596717834,31496.0
agent0/rewards/,-0.5497416853904724,31500.0
agent0/rewards/,-0.8194376826286316,31504.0
agent0/rewards/,-0.6361589431762695,31508.0
